cui1,rel,cui2_raw,cui2_resolved,rela,sab,cui2_name
C0013182,RO,A16796758,C0076189,contraindicated_with_disease,MED-RT,testosterone enanthate
C0013182,RO,A16796759,C0076195,contraindicated_with_disease,MED-RT,testosterone undecanoate
C0013182,RO,A10338058,C0076275,contraindicated_with_disease,MED-RT,orlistat
C0013182,RO,A16793080,C0076404,contraindicated_with_disease,MED-RT,thiamine disulfide
C0013182,RO,A10337889,C0076448,contraindicated_with_disease,MED-RT,thiobutabarbital
C0013182,RO,A10337906,C0076705,contraindicated_with_disease,MED-RT,tioconazole
C0013182,RO,A10408615,C0076823,contraindicated_with_disease,MED-RT,atomoxetine
C0013182,RO,A10337917,C0076829,contraindicated_with_disease,MED-RT,topiramate
C0013182,RO,A31761842,C0076836,contraindicated_with_disease,MED-RT,toremifene
C0013182,RO,A10337920,C0076840,contraindicated_with_disease,MED-RT,torsemide
C0013182,RO,A10337922,C0076891,contraindicated_with_disease,MED-RT,trandolapril
C0013182,RO,A16788081,C0076990,contraindicated_with_disease,MED-RT,triacetyldithranol
C0013182,RO,A16790600,C0077004,contraindicated_with_disease,MED-RT,triamcinolone hexacetonide
C0013182,RO,A30282060,C0077071,contraindicated_with_disease,MED-RT,triclabendazole
C0013182,RO,A10337943,C0077163,contraindicated_with_disease,MED-RT,trimethobenzamide
C0013182,RO,A16790601,C0077209,contraindicated_with_disease,MED-RT,trimetrexate glucuronate
C0013182,RO,A31674969,C0077275,contraindicated_with_disease,MED-RT,triptorelin
C0013182,RO,A16794315,C0077408,contraindicated_with_disease,MED-RT,trospium chloride
C0013182,RO,A31744519,C0077768,contraindicated_with_disease,MED-RT,brimonidine tartrate
C0013182,RO,A31727294,C0077770,contraindicated_with_disease,MED-RT,doxazosin mesylate
C0013182,RO,A10337966,C0078049,contraindicated_with_disease,MED-RT,varicella-zoster immune globulin
C0013182,RO,A31765460,C0078221,contraindicated_with_disease,MED-RT,"typhoid Vi polysaccharide vaccine, S typhi Ty2 strain"
C0013182,RO,A10337970,C0078257,contraindicated_with_disease,MED-RT,vinorelbine
C0013182,RO,A31727343,C0078373,contraindicated_with_disease,MED-RT,tocopherol acetate
C0013182,RO,A31657647,C0078375,contraindicated_with_disease,MED-RT,alpha-tocopherol succinate
C0013182,RO,A10337967,C0078569,contraindicated_with_disease,MED-RT,venlafaxine
C0013182,RO,A10337986,C0078774,contraindicated_with_disease,MED-RT,zinc chloride
C0013182,RO,A10337988,C0078792,contraindicated_with_disease,MED-RT,zinc pyrithione
C0013182,RO,A31640288,C0078794,contraindicated_with_disease,MED-RT,zinc sulfate
C0013182,RO,A10337991,C0078836,contraindicated_with_disease,MED-RT,zofenopril
C0013182,RO,A10337994,C0078839,contraindicated_with_disease,MED-RT,zolpidem
C0013182,RO,A10337996,C0078844,contraindicated_with_disease,MED-RT,zonisamide
C0013182,RO,A31657651,C0078956,contraindicated_with_disease,MED-RT,anistreplase
C0013182,RO,A31657652,C0079083,contraindicated_with_disease,MED-RT,carboplatin
C0013182,RO,A31692278,C0079226,contraindicated_with_disease,MED-RT,dextrothyroxine sodium
C0013182,RO,A31640290,C0079466,contraindicated_with_disease,MED-RT,guanfacine
C0013182,RO,A31640291,C0079589,contraindicated_with_disease,MED-RT,tamoxifen citrate
C0013182,RO,A31657656,C0079691,contraindicated_with_disease,MED-RT,levothyroxine sodium
C0013182,RO,A31761999,C0079829,contraindicated_with_disease,MED-RT,methacholine chloride
C0013182,RO,A31640293,C0079856,contraindicated_with_disease,MED-RT,moricizine
C0013182,RO,A31744599,C0080356,contraindicated_with_disease,MED-RT,valproate
C0013182,RO,A10337984,C0081408,contraindicated_with_disease,MED-RT,zileuton
C0013182,RO,A16793083,C0081437,contraindicated_with_disease,MED-RT,acetyl sulfisoxazole
C0013182,RO,A24112580,C0081729,contraindicated_with_disease,MED-RT,beclomethasone 17-monopropionate
C0013182,RO,A10337632,C0081876,contraindicated_with_disease,MED-RT,pantoprazole
C0013182,RO,A10337283,C0082607,contraindicated_with_disease,MED-RT,fluticasone
C0013182,RO,A10337284,C0082608,contraindicated_with_disease,MED-RT,fluvastatin
C0013182,RO,A10337301,C0082646,contraindicated_with_disease,MED-RT,gadodiamide
C0013182,RO,A16793084,C0082944,contraindicated_with_disease,MED-RT,hydrocortisone aceponate
C0013182,RO,A10337372,C0082966,contraindicated_with_disease,MED-RT,ibutilide
C0013182,RO,A10337489,C0083381,contraindicated_with_disease,MED-RT,meloxicam
C0013182,RO,A31765276,C0083858,contraindicated_with_disease,MED-RT,"L1 protein, human papillomavirus type 16 vaccine"
C0013182,RO,A16796761,C0084273,contraindicated_with_disease,MED-RT,quinidine polygalacturonate
C0013182,RO,A31710171,C0085149,contraindicated_with_disease,MED-RT,tacrolimus
C0013182,RO,A31744910,C0085154,contraindicated_with_disease,MED-RT,nizatidine
C0013182,RO,A31692649,C0085174,contraindicated_with_disease,MED-RT,misoprostol
C0013182,RO,A31762319,C0085176,contraindicated_with_disease,MED-RT,trimetrexate
C0013182,RO,A31710176,C0085208,contraindicated_with_disease,MED-RT,bupropion
C0013182,RO,A31657990,C0085217,contraindicated_with_disease,MED-RT,lithium carbonate
C0013182,RO,A31692651,C0085228,contraindicated_with_disease,MED-RT,fluvoxamine
C0013182,RO,A31640622,C0085237,contraindicated_with_disease,MED-RT,tocainide
C0013182,RO,A31762323,C0085251,contraindicated_with_disease,MED-RT,encainide
C0013182,RO,A31657993,C0085259,contraindicated_with_disease,MED-RT,mupirocin
C0013182,RO,A31640624,C0085272,contraindicated_with_disease,MED-RT,leuprolide
C0013182,RO,A31762325,C0085297,contraindicated_with_disease,MED-RT,"immunoglobulins, intravenous"
C0013182,RO,A31675360,C0085379,contraindicated_with_disease,MED-RT,muromonab-CD3
C0013182,RO,A31657996,C0085542,contraindicated_with_disease,MED-RT,pravastatin
C0013182,RO,A31744922,C0085884,contraindicated_with_disease,MED-RT,pivampicillin hydrochloride
C0013182,RO,A31727671,C0085905,contraindicated_with_disease,MED-RT,cephapirin sodium
C0013182,RO,A31640632,C0086073,contraindicated_with_disease,MED-RT,cromolyn
C0013182,RO,A31675369,C0086135,contraindicated_with_disease,MED-RT,desmopressin acetate
C0013182,RO,A31727675,C0086140,contraindicated_with_disease,MED-RT,dextran
C0013182,RO,A31762342,C0086158,contraindicated_with_disease,MED-RT,dihydroergocornine mesylate
C0013182,RO,A31692668,C0086159,contraindicated_with_disease,MED-RT,dihydroergocristine monomesylate
C0013182,RO,A31744926,C0086160,contraindicated_with_disease,MED-RT,dihydroergocryptine mesylate
C0013182,RO,A31762344,C0086248,contraindicated_with_disease,MED-RT,ergotamine tartrate
C0013182,RO,A31675370,C0086268,contraindicated_with_disease,MED-RT,etidronate
C0013182,RO,A31710187,C0086303,contraindicated_with_disease,MED-RT,flecainide acetate
C0013182,RO,A31692676,C0086444,contraindicated_with_disease,MED-RT,dexrazoxane
C0013182,RO,A31727697,C0086620,contraindicated_with_disease,MED-RT,miconazole nitrate
C0013182,RO,A24342521,C0086999,contraindicated_with_disease,MED-RT,chondroitin sulfate sodium
C0013182,RO,A31727720,C0087000,contraindicated_with_disease,MED-RT,sodium hyaluronate
C0013182,RO,A31640713,C0087093,contraindicated_with_disease,MED-RT,timolol maleate
C0013182,RO,A31675427,C0087097,contraindicated_with_disease,MED-RT,tolmetin sodium
C0013182,RO,A31727740,C0087162,contraindicated_with_disease,MED-RT,vitamin B6
C0013182,RO,A31692738,C0087163,contraindicated_with_disease,MED-RT,levocarnitine
C0013182,RO,A10338120,C0090306,contraindicated_with_disease,MED-RT,latanoprost
C0013182,RO,A29791522,C0091724,contraindicated_with_disease,MED-RT,dimethyl isosorbide
C0013182,RO,A31641133,C0092801,contraindicated_with_disease,MED-RT,cladribine
C0013182,RO,A10381376,C0093437,contraindicated_with_disease,MED-RT,cevimeline
C0013182,RO,A10336888,C0097513,contraindicated_with_disease,MED-RT,avobenzone
C0013182,RO,A31745753,C0102118,contraindicated_with_disease,MED-RT,alendronate
C0013182,RO,A31676079,C0102130,contraindicated_with_disease,MED-RT,alfuzosin hydrochloride
C0013182,RO,A10336828,C0102139,contraindicated_with_disease,MED-RT,alglucerase
C0013182,RO,A10336857,C0103049,contraindicated_with_disease,MED-RT,amlexanox
C0013182,RO,A24111996,C0105523,contraindicated_with_disease,MED-RT,benazeprilat
C0013182,RO,A10336920,C0105750,contraindicated_with_disease,MED-RT,beractant
C0013182,RO,A31745760,C0106169,contraindicated_with_disease,MED-RT,bethanechol chloride
C0013182,RO,A13089598,C0106556,contraindicated_with_disease,MED-RT,bismuth subcitrate
C0013182,RO,A16793090,C0106575,contraindicated_with_disease,MED-RT,bitolterol mesylate
C0013182,RO,A31641390,C0107509,contraindicated_with_disease,MED-RT,butoconazole nitrate
C0013182,RO,A31658764,C0108101,contraindicated_with_disease,MED-RT,calcium citrate
C0013182,RO,A31641392,C0108111,contraindicated_with_disease,MED-RT,calcium gluceptate
C0013182,RO,A10336985,C0108121,contraindicated_with_disease,MED-RT,calcium lactate
C0013182,RO,A31658766,C0108124,contraindicated_with_disease,MED-RT,calcium levulinate
C0013182,RO,A16790603,C0108938,contraindicated_with_disease,MED-RT,cefpodoxime proxetil
C0013182,RO,A10337511,C0109002,contraindicated_with_disease,MED-RT,methsuximide
C0013182,RO,A31676111,C0109040,contraindicated_with_disease,MED-RT,diphenidol hydrochloride
C0013182,RO,A31745786,C0109354,contraindicated_with_disease,MED-RT,chloramphenicol sodium succinate
C0013182,RO,A31710988,C0110038,contraindicated_with_disease,MED-RT,clavulanate
C0013182,RO,A31693467,C0110462,contraindicated_with_disease,MED-RT,colistimethate sodium
C0013182,RO,A31711045,C0113286,contraindicated_with_disease,MED-RT,dexamethasone sodium phosphate
C0013182,RO,A31763187,C0113291,contraindicated_with_disease,MED-RT,dexbrompheniramine maleate
C0013182,RO,A31641471,C0113293,contraindicated_with_disease,MED-RT,dexmedetomidine
C0013182,RO,A10338270,C0114771,contraindicated_with_disease,MED-RT,dofetilide
C0013182,RO,A16793094,C0114872,contraindicated_with_disease,MED-RT,doxacurium chloride
C0013182,RO,A31658854,C0114873,contraindicated_with_disease,MED-RT,doxazosin
C0013182,RO,A10337209,C0116569,contraindicated_with_disease,MED-RT,esmolol
C0013182,RO,A31763195,C0117339,contraindicated_with_disease,MED-RT,toremifene citrate
C0013182,RO,A31641478,C0117996,contraindicated_with_disease,MED-RT,fluticasone propionate
C0013182,RO,A31676173,C0118168,contraindicated_with_disease,MED-RT,fosinopril
C0013182,RO,A21266654,C0118538,contraindicated_with_disease,MED-RT,gadoterate meglumine
C0013182,RO,A31658859,C0120107,contraindicated_with_disease,MED-RT,goserelin
C0013182,RO,A31711055,C0120446,contraindicated_with_disease,MED-RT,guanidine
C0013182,RO,A31711056,C0120447,contraindicated_with_disease,MED-RT,guanidine hydrochloride
C0013182,RO,A10337333,C0120726,contraindicated_with_disease,MED-RT,halofantrine
C0013182,RO,A20966612,C0121772,contraindicated_with_disease,MED-RT,Haemophilus influenzae type b
C0013182,RO,A10337351,C0121902,contraindicated_with_disease,MED-RT,histrelin
C0013182,RO,A16796769,C0123053,contraindicated_with_disease,MED-RT,ibutilide fumarate
C0013182,RO,A10340695,C0123091,contraindicated_with_disease,MED-RT,quetiapine
C0013182,RO,A10337394,C0123931,contraindicated_with_disease,MED-RT,irinotecan
C0013182,RO,A31745835,C0125903,contraindicated_with_disease,MED-RT,linolenic acid
C0013182,RO,A31711059,C0125988,contraindicated_with_disease,MED-RT,cyclobenzaprine hydrochloride
C0013182,RO,A10337442,C0125997,contraindicated_with_disease,MED-RT,lithium citrate
C0013182,RO,A31763199,C0126120,contraindicated_with_disease,MED-RT,lodoxamide
C0013182,RO,A31641481,C0126169,contraindicated_with_disease,MED-RT,ciclopirox olamine
C0013182,RO,A31641482,C0126174,contraindicated_with_disease,MED-RT,losartan
C0013182,RO,A10337456,C0126177,contraindicated_with_disease,MED-RT,loteprednol etabonate
C0013182,RO,A10337465,C0126774,contraindicated_with_disease,MED-RT,magnesium citrate
C0013182,RO,A31745837,C0126777,contraindicated_with_disease,MED-RT,magnesium gluconate
C0013182,RO,A23427910,C0126784,contraindicated_with_disease,MED-RT,"magnesium phosphate, dibasic"
C0013182,RO,A31711060,C0126789,contraindicated_with_disease,MED-RT,magnesium salicylate
C0013182,RO,A31684538,C0126791,contraindicated_with_disease,MED-RT,magnesium stearate
C0013182,RO,A31763200,C0126948,contraindicated_with_disease,MED-RT,manganese gluconate
C0013182,RO,A31693527,C0127514,contraindicated_with_disease,MED-RT,menadiol sodium phosphate
C0013182,RO,A10337501,C0127615,contraindicated_with_disease,MED-RT,mesalamine
C0013182,RO,A31745838,C0128513,contraindicated_with_disease,MED-RT,milrinone
C0013182,RO,A16794324,C0128603,contraindicated_with_disease,MED-RT,mivacurium chloride
C0013182,RO,A31728524,C0132182,contraindicated_with_disease,MED-RT,chloroprocaine hydrochloride
C0013182,RO,A31693530,C0132326,contraindicated_with_disease,MED-RT,nevirapine
C0013182,RO,A31693551,C0133689,contraindicated_with_disease,MED-RT,octoxynol-9
C0013182,RO,A31676292,C0134394,contraindicated_with_disease,MED-RT,oxybutynin chloride
C0013182,RO,A31711249,C0136123,contraindicated_with_disease,MED-RT,perindopril
C0013182,RO,A31641691,C0137095,contraindicated_with_disease,MED-RT,piperazine phosphate
C0013182,RO,A31659069,C0137440,contraindicated_with_disease,MED-RT,dexchlorpheniramine maleate
C0013182,RO,A31641692,C0137984,contraindicated_with_disease,MED-RT,potassium acetate
C0013182,RO,A10337702,C0137996,contraindicated_with_disease,MED-RT,potassium citrate
C0013182,RO,A16792473,C0137997,contraindicated_with_disease,MED-RT,clavulanate potassium
C0013182,RO,A31746023,C0138037,contraindicated_with_disease,MED-RT,dibasic potassium phosphate
C0013182,RO,A31746024,C0138038,contraindicated_with_disease,MED-RT,monobasic potassium phosphate
C0013182,RO,A31641693,C0138210,contraindicated_with_disease,MED-RT,pralidoxime iodide
C0013182,RO,A31659071,C0138211,contraindicated_with_disease,MED-RT,pralidoxime mesylate
C0013182,RO,A31763400,C0138273,contraindicated_with_disease,MED-RT,prednisolone sodium phosphate
C0013182,RO,A16791874,C0138274,contraindicated_with_disease,MED-RT,prednisolone sodium succinate
C0013182,RO,A31763402,C0139449,contraindicated_with_disease,MED-RT,pralidoxime chloride
C0013182,RO,A16791877,C0139697,contraindicated_with_disease,MED-RT,quinidine bisulfate
C0013182,RO,A16790606,C0139919,contraindicated_with_disease,MED-RT,ranitidine bismuth citrate
C0013182,RO,A31763404,C0140575,contraindicated_with_disease,MED-RT,rifabutin
C0013182,RO,A10337775,C0140594,contraindicated_with_disease,MED-RT,rimexolone
C0013182,RO,A27418779,C0141756,contraindicated_with_disease,MED-RT,methscopolamine bromide
C0013182,RO,A31659073,C0142046,contraindicated_with_disease,MED-RT,sermorelin
C0013182,RO,A31763425,C0142160,contraindicated_with_disease,MED-RT,oxiconazole nitrate
C0013182,RO,A31719214,C0142278,contraindicated_with_disease,MED-RT,sibutramine hydrochloride
C0013182,RO,A31746177,C0142785,contraindicated_with_disease,MED-RT,sodium acetate
C0013182,RO,A31711410,C0142805,contraindicated_with_disease,MED-RT,sodium benzoate
C0013182,RO,A10337810,C0142825,contraindicated_with_disease,MED-RT,sodium citrate
C0013182,RO,A31693932,C0142874,contraindicated_with_disease,MED-RT,sodium lactate
C0013182,RO,A31659248,C0142915,contraindicated_with_disease,MED-RT,sodium polystyrene sulfonate
C0013182,RO,A10350929,C0143083,contraindicated_with_disease,MED-RT,somatrem
C0013182,RO,A31763724,C0143993,contraindicated_with_disease,MED-RT,sufentanil
C0013182,RO,A31746413,C0144576,contraindicated_with_disease,MED-RT,paclitaxel
C0013182,RO,A31763884,C0145932,contraindicated_with_disease,MED-RT,trimethobenzamide hydrochloride
C0013182,RO,A31659578,C0145942,contraindicated_with_disease,MED-RT,tiludronate
C0013182,RO,A10337911,C0146011,contraindicated_with_disease,MED-RT,tizanidine
C0013182,RO,A31711800,C0146224,contraindicated_with_disease,MED-RT,topotecan
C0013182,RO,A16788098,C0146934,contraindicated_with_disease,MED-RT,foscarnet sodium
C0013182,RO,A31694367,C0147008,contraindicated_with_disease,MED-RT,pramoxine hydrochloride
C0013182,RO,A16788099,C0147866,contraindicated_with_disease,MED-RT,fluorescein sodium
C0013182,RO,A31746684,C0148859,contraindicated_with_disease,MED-RT,halofantrine hydrochloride
C0013182,RO,A16788100,C0148932,contraindicated_with_disease,MED-RT,phendimetrazine tartrate
C0013182,RO,A31729466,C0149304,contraindicated_with_disease,MED-RT,azatadine maleate
C0013182,RO,A31677172,C0149368,contraindicated_with_disease,MED-RT,zinc acetate
C0013182,RO,A31729472,C0149381,contraindicated_with_disease,MED-RT,zinc gluconate
C0013182,RO,A33560855,C0162680,contraindicated_with_disease,MED-RT,technetium Tc 99m sestamibi
C0013182,RO,A31659886,C0162725,contraindicated_with_disease,MED-RT,sermorelin acetate
C0013182,RO,A31659887,C0162745,contraindicated_with_disease,MED-RT,collagenase
C0013182,RO,A31746808,C0162792,contraindicated_with_disease,MED-RT,sufentanil citrate
C0013182,RO,A10338290,C0163055,contraindicated_with_disease,MED-RT,metaxalone
C0013182,RO,A31729506,C0163657,contraindicated_with_disease,MED-RT,chromium picolinate
C0013182,RO,A10339482,C0164386,contraindicated_with_disease,MED-RT,buclizine
C0013182,RO,A10338050,C0164608,contraindicated_with_disease,MED-RT,quinethazone
C0013182,RO,A10340605,C0164613,contraindicated_with_disease,MED-RT,interferon alfacon-1
C0013182,RO,A31764174,C0164662,contraindicated_with_disease,MED-RT,stavudine
C0013182,RO,A10338052,C0164674,contraindicated_with_disease,MED-RT,pegademase bovine
C0013182,RO,A10338054,C0164815,contraindicated_with_disease,MED-RT,penciclovir
C0013182,RO,A10338059,C0165032,contraindicated_with_disease,MED-RT,imiquimod
C0013182,RO,A24112204,C0165477,contraindicated_with_disease,MED-RT,trandolaprilat
